timepoint,site,capacity_factor,technology,scenario
2035-01-01T00:00:00.000000-0800,wto2353,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2354,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2355,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2356,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2357,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2358,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2359,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2360,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2361,0.02,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2362,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2363,0.106,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2364,0.055,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2365,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2366,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2367,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2368,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2369,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2370,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2371,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2372,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2373,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2374,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2375,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2376,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2377,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2378,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2379,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2380,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2381,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2382,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2383,0.093,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2384,0.001,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2385,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2386,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2387,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2388,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2389,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2390,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2391,0.001,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2392,0.001,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2393,0.001,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2394,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2395,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2396,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2397,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2398,0.017,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2399,0.041,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2400,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2401,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2402,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2403,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2404,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2405,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2406,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2407,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2408,0.765,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2409,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7623,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7624,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7625,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7626,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7627,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7628,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7631,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7632,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7633,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7634,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7635,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7636,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7637,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7638,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7639,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7642,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7643,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7646,0.27,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7647,0.27,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7648,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7649,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7650,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7651,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7652,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7653,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7654,0.02,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7655,0.02,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7656,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7657,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7658,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7659,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7660,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7661,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7662,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7663,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7666,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7667,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7668,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7669,0.629,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7670,0.629,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7673,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7674,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7675,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7676,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7677,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7678,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7679,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7680,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7681,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7682,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7683,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7684,0.005,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7685,0.005,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7690,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7691,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7692,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7695,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7696,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7697,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7698,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7699,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7700,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7707,0.403,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7708,0.403,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7709,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7710,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7715,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7716,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7725,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7726,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7727,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7728,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7731,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7732,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7745,0.101,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7746,0.101,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7747,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7748,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7751,0.301,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7752,0.301,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7753,0.301,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7754,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7755,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7758,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7759,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7764,0.728,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7765,0.728,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7770,0.014,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7771,0.014,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7772,0.014,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7773,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7774,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7775,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7778,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7779,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7780,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7781,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7782,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7785,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7786,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7787,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7788,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7789,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7792,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7793,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7800,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7801,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7802,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7805,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7806,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7807,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7808,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7809,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7810,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7817,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7818,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7819,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7820,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7821,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7822,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7823,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7824,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7827,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7828,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7829,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7830,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7831,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7832,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7833,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7834,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7835,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7836,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7837,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7838,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7839,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7840,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7841,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7844,0.139,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7845,0.139,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7848,0.021,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7849,0.021,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7850,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7851,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7866,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7867,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7868,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7869,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7870,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7871,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7874,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7875,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7880,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7881,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7882,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7883,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7884,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7885,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7888,0.143,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7889,0.143,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7892,0.057,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7893,0.057,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7896,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7897,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7900,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7901,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7904,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7905,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7906,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7907,0.254,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7908,0.254,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7911,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7912,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7913,0.097,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7914,0.097,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7917,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7918,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7919,0.238,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7920,0.238,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7927,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7928,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7929,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7930,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7931,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7934,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7935,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7936,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7937,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7938,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7939,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7940,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7941,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7942,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7945,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7946,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7947,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7948,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7949,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7950,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7951,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7954,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7955,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7956,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7957,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7960,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7961,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7970,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7971,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7972,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7973,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7974,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7975,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7976,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7977,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7978,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7981,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7982,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7987,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7988,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7989,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7990,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7991,0.295,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7992,0.295,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7995,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7996,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto7999,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8000,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8001,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8002,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8003,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8004,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8005,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8006,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8007,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8008,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8009,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8010,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8011,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8012,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8013,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8014,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8015,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8018,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8019,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto8020,0,onshore wind turbine,sc1
